Study ID,Study Title,Institute,Analysis,Released,Samples,tissue,condition,treatment,Download  (* : Contains raw data),url,Collection Summary,Sample Type,Collection Location,analysis_id,ion_mode,ms_instrument_type,ms_instrument_name,ms_method_file,lc_type,lc_system,column_model,lc_method_file,analytical_time,lc_summary
ST002238,LC-HRMS based plasma metabolomics analysis for biomarker discovery of neuroblastoma: 3-O-methyldopa is a new biomarker of poor prognosis of metastatic disease,Istituto Giannina Gaslini,LC-MS  #,8/17/22 0:00,831,plasma ,Neuroblastoma (NB),,Uploaded data (275.5G)  *  (Data format:mzML),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002238,"Plasma samples were obtained from patients with NB at the diagnosis from peripheral venous blood collected in 3 mL EDTA K3-containing tubes, centrifuged at 4000 g for 5 min at 4 ¬∞C and stored at -80¬∞C until analysed.",Blood (plasma),,AN003653,POSITIVE,Orbitrap,Thermo Q Exactive Plus Orbitrap,,HILIC,Thermo Vanquish,,,,
ST002238,LC-HRMS based plasma metabolomics analysis for biomarker discovery of neuroblastoma: 3-O-methyldopa is a new biomarker of poor prognosis of metastatic disease,Istituto Giannina Gaslini,LC-MS  #,8/17/22 0:00,831,plasma ,Neuroblastoma (NB),,Uploaded data (275.5G)  *  (Data format:mzML),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002238,"Plasma samples were obtained from patients with NB at the diagnosis from peripheral venous blood collected in 3 mL EDTA K3-containing tubes, centrifuged at 4000 g for 5 min at 4 ¬∞C and stored at -80¬∞C until analysed.",Blood (plasma),,AN003653,POSITIVE,Orbitrap,Thermo Q Exactive Plus Orbitrap,,HILIC,Thermo Vanquish,,,,
ST002238,LC-HRMS based plasma metabolomics analysis for biomarker discovery of neuroblastoma: 3-O-methyldopa is a new biomarker of poor prognosis of metastatic disease,Istituto Giannina Gaslini,LC-MS  #,8/17/22 0:00,831,plasma ,Neuroblastoma (NB),,Uploaded data (275.5G)  *  (Data format:mzML),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002238,"Plasma samples were obtained from patients with NB at the diagnosis from peripheral venous blood collected in 3 mL EDTA K3-containing tubes, centrifuged at 4000 g for 5 min at 4 ¬∞C and stored at -80¬∞C until analysed.",Blood (plasma),,AN003653,POSITIVE,Orbitrap,Thermo Q Exactive Plus Orbitrap,,HILIC,Thermo Vanquish,,,,
ST002238,LC-HRMS based plasma metabolomics analysis for biomarker discovery of neuroblastoma: 3-O-methyldopa is a new biomarker of poor prognosis of metastatic disease,Istituto Giannina Gaslini,LC-MS  #,8/17/22 0:00,831,plasma ,Neuroblastoma (NB),,Uploaded data (275.5G)  *  (Data format:mzML),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002238,"Plasma samples were obtained from patients with NB at the diagnosis from peripheral venous blood collected in 3 mL EDTA K3-containing tubes, centrifuged at 4000 g for 5 min at 4 ¬∞C and stored at -80¬∞C until analysed.",Blood (plasma),,AN003653,POSITIVE,Orbitrap,Thermo Q Exactive Plus Orbitrap,,HILIC,Thermo Vanquish,,,,
ST002238,LC-HRMS based plasma metabolomics analysis for biomarker discovery of neuroblastoma: 3-O-methyldopa is a new biomarker of poor prognosis of metastatic disease,Istituto Giannina Gaslini,LC-MS  #,8/17/22 0:00,831,plasma ,Neuroblastoma (NB),,Uploaded data (275.5G)  *  (Data format:mzML),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002238,"Plasma samples were obtained from patients with NB at the diagnosis from peripheral venous blood collected in 3 mL EDTA K3-containing tubes, centrifuged at 4000 g for 5 min at 4 ¬∞C and stored at -80¬∞C until analysed.",Blood (plasma),,AN003654,NEGATIVE,Orbitrap,Thermo Q Exactive Plus Orbitrap,,HILIC,Thermo Vanquish,,,,
ST002238,LC-HRMS based plasma metabolomics analysis for biomarker discovery of neuroblastoma: 3-O-methyldopa is a new biomarker of poor prognosis of metastatic disease,Istituto Giannina Gaslini,LC-MS  #,8/17/22 0:00,831,plasma ,Neuroblastoma (NB),,Uploaded data (275.5G)  *  (Data format:mzML),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002238,"Plasma samples were obtained from patients with NB at the diagnosis from peripheral venous blood collected in 3 mL EDTA K3-containing tubes, centrifuged at 4000 g for 5 min at 4 ¬∞C and stored at -80¬∞C until analysed.",Blood (plasma),,AN003654,NEGATIVE,Orbitrap,Thermo Q Exactive Plus Orbitrap,,HILIC,Thermo Vanquish,,,,
ST002238,LC-HRMS based plasma metabolomics analysis for biomarker discovery of neuroblastoma: 3-O-methyldopa is a new biomarker of poor prognosis of metastatic disease,Istituto Giannina Gaslini,LC-MS  #,8/17/22 0:00,831,plasma ,Neuroblastoma (NB),,Uploaded data (275.5G)  *  (Data format:mzML),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002238,"Plasma samples were obtained from patients with NB at the diagnosis from peripheral venous blood collected in 3 mL EDTA K3-containing tubes, centrifuged at 4000 g for 5 min at 4 ¬∞C and stored at -80¬∞C until analysed.",Blood (plasma),,AN003654,NEGATIVE,Orbitrap,Thermo Q Exactive Plus Orbitrap,,HILIC,Thermo Vanquish,,,,
ST002238,LC-HRMS based plasma metabolomics analysis for biomarker discovery of neuroblastoma: 3-O-methyldopa is a new biomarker of poor prognosis of metastatic disease,Istituto Giannina Gaslini,LC-MS  #,8/17/22 0:00,831,plasma ,Neuroblastoma (NB),,Uploaded data (275.5G)  *  (Data format:mzML),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002238,"Plasma samples were obtained from patients with NB at the diagnosis from peripheral venous blood collected in 3 mL EDTA K3-containing tubes, centrifuged at 4000 g for 5 min at 4 ¬∞C and stored at -80¬∞C until analysed.",Blood (plasma),,AN003654,NEGATIVE,Orbitrap,Thermo Q Exactive Plus Orbitrap,,HILIC,Thermo Vanquish,,,,
ST002244,Metabolomics analysis of Friedreich's ataxia (FRDA) (part I),University of Pennsylvania,LC-MS,8/22/22 0:00,224,plasma ,Friedreich’s Ataxia (FRDA)  or not,,Uploaded data (28.9G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002244,Venous blood was drawn in 8.5 mL purple cap Vacutainer EDTA tubes and gently invert to mix. Plasma was collected after centrifugation at 1000 g for 15 min. All samples were immediately aliquoted to Eppendorf tubes and frozen at -80 ¬∫C until analysis.,Blood (plasma),,AN003663,POSITIVE,Orbitrap,Thermo Q Exactive HF hybrid Orbitrap,,HILIC,Thermo Dionex Ultimate 3000,,,26min,
ST002244,Metabolomics analysis of Friedreich's ataxia (FRDA) (part I),University of Pennsylvania,LC-MS,8/22/22 0:00,224,plasma ,Friedreich’s Ataxia (FRDA)  or not,,Uploaded data (28.9G)  *  (Data format:raw(Thermo)),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002244,Venous blood was drawn in 8.5 mL purple cap Vacutainer EDTA tubes and gently invert to mix. Plasma was collected after centrifugation at 1000 g for 15 min. All samples were immediately aliquoted to Eppendorf tubes and frozen at -80 ¬∫C until analysis.,Blood (plasma),,AN003664,NEGATIVE,Orbitrap,Thermo Q Exactive HF hybrid Orbitrap,,HILIC,Thermo Dionex Ultimate 3000,,,26min,
ST002251,"Untargeted metabolomics on plasma from children with asthma, comparing exacerbation-prone to non-exacerbation-prone",Emory University,LC-MS  #,1/2/23 0:00,546,plasma,children asthma,,Uploaded data (118.6G)  *  (Data format:mzML),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002251,"Patients were not fasted prior to blood collection, but did withhold controller medication for 24 hours prior to blood collection. Blood was collected via venipuncture into EDTA-coated tubes. Plasma was isolated via centrifugation and stored at -80 *C.",Blood (plasma),,AN003677,POSITIVE,Orbitrap,Thermo Q Exactive HF hybrid Orbitrap,,HILIC,Vanquish Horizon Binary ultrahigh performance liquid chromatography system,,,1.85-14.5 min,
ST002251,"Untargeted metabolomics on plasma from children with asthma, comparing exacerbation-prone to non-exacerbation-prone",Emory University,LC-MS  #,1/2/23 0:00,546,plasma,children asthma,,Uploaded data (118.6G)  *  (Data format:mzML),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002251,"Patients were not fasted prior to blood collection, but did withhold controller medication for 24 hours prior to blood collection. Blood was collected via venipuncture into EDTA-coated tubes. Plasma was isolated via centrifugation and stored at -80 *C.",Blood (plasma),,AN003678,NEGATIVE,Orbitrap,Thermo Q Exactive HF hybrid Orbitrap,,HILIC,Vanquish Horizon Binary ultrahigh performance liquid chromatography system,,,1.85-14.5 min,
ST002291,"Integrated metabolic and inflammatory signatures associated with severity, fatality, and recovery of COVID-19",Federal University of Goi√É¬°s,LC-MS  #,10/19/22 0:00,232,plasma ,covid,,"Uploaded data (101.1G)  *  (Data format:mzXML, raw(Thermo))",https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002291,"Individuals with COVID-19 were admitted to the Hospital das Cl√≠nicas and Hospital das Cl√≠nicas de Campanha or recruited at the Laborat√≥rio Prof¬™ Margarida Dobler Komma at the Federal University of Goi√°s, Goi√¢nia, Brazil between June 2020 to February 2021, before vaccination rollout. Blood samples were collected in EDTA tubes from 150 individuals who had confirmed SARS-CoV-2 infection by RT-qPCR test from nasopharyngeal swabs or by serological assays to detect specific IgM/IgG antibodies (Eco diagnostics); and control donors (n=27), who were negative for SARS-CoV-2 infection confirmed by RT-qPCR from nasopharyngeal swabs and serological IgM/IgG tests.",Blood (plasma),,AN003743,POSITIVE,Orbitrap,Thermo Q Exactive Orbitrap,,Reversed phase,Agilent 1220 Infinity,,,,
ST002302,Integrated metabolomics and lipidomics study of patients with atopic dermatitis in response to dupilumab,"Peking Union Medical College Hospital, Chinese Academy of Medical Sciences",GC-MS/LC-MS  #,10/18/22 0:00,73,serum,severe atopic dermatitis,,Uploaded data (2.5G)  *  (Data format:mzXML),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002302,We recruited 33 patients diagnosed with moderate to severe atopic dermatitis at the dermatology outpatient clinic of the Peking Union Medical College Hospital from March 2021 to February 2022. Serum samples from each participant were obtained after overnight fasting at the outpatient clinic of the Peking Union Medical College Hospital and were collected before and after 16 weeks of dupilumab treatment. The serum samples were immediately frozen at -80¬∞C until analysis.,Blood (serum),,AN003758,UNSPECIFIED,GC-TOF,Agilent 7890A,,GC,Agilent 7890N,,,,
ST002302,Integrated metabolomics and lipidomics study of patients with atopic dermatitis in response to dupilumab,"Peking Union Medical College Hospital, Chinese Academy of Medical Sciences",GC-MS/LC-MS  #,10/18/22 0:00,73,serum,severe atopic dermatitis,,Uploaded data (2.5G)  *  (Data format:mzXML),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002302,We recruited 33 patients diagnosed with moderate to severe atopic dermatitis at the dermatology outpatient clinic of the Peking Union Medical College Hospital from March 2021 to February 2022. Serum samples from each participant were obtained after overnight fasting at the outpatient clinic of the Peking Union Medical College Hospital and were collected before and after 16 weeks of dupilumab treatment. The serum samples were immediately frozen at -80¬∞C until analysis.,Blood (serum),,AN003759,POSITIVE,Orbitrap,Thermo Q Exactive HF-X Orbitrap,,HILIC,Thermo Vanquish,,,,
ST002302,Integrated metabolomics and lipidomics study of patients with atopic dermatitis in response to dupilumab,"Peking Union Medical College Hospital, Chinese Academy of Medical Sciences",GC-MS/LC-MS  #,10/18/22 0:00,73,serum,severe atopic dermatitis,,Uploaded data (2.5G)  *  (Data format:mzXML),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002302,We recruited 33 patients diagnosed with moderate to severe atopic dermatitis at the dermatology outpatient clinic of the Peking Union Medical College Hospital from March 2021 to February 2022. Serum samples from each participant were obtained after overnight fasting at the outpatient clinic of the Peking Union Medical College Hospital and were collected before and after 16 weeks of dupilumab treatment. The serum samples were immediately frozen at -80¬∞C until analysis.,Blood (serum),,AN003760,NEGATIVE,Orbitrap,Thermo Q Exactive HF-X Orbitrap,,HILIC,Thermo Vanquish,,,,
ST002302,Integrated metabolomics and lipidomics study of patients with atopic dermatitis in response to dupilumab,"Peking Union Medical College Hospital, Chinese Academy of Medical Sciences",GC-MS/LC-MS  #,10/18/22 0:00,73,serum,severe atopic dermatitis,,Uploaded data (2.5G)  *  (Data format:mzXML),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002302,We recruited 33 patients diagnosed with moderate to severe atopic dermatitis at the dermatology outpatient clinic of the Peking Union Medical College Hospital from March 2021 to February 2022. Serum samples from each participant were obtained after overnight fasting at the outpatient clinic of the Peking Union Medical College Hospital and were collected before and after 16 weeks of dupilumab treatment. The serum samples were immediately frozen at -80¬∞C until analysis.,Blood (serum),,AN003761,POSITIVE,Orbitrap,Thermo Q Exactive HF-X Orbitrap,,HILIC,Thermo Vanquish,,,,
ST002302,Integrated metabolomics and lipidomics study of patients with atopic dermatitis in response to dupilumab,"Peking Union Medical College Hospital, Chinese Academy of Medical Sciences",GC-MS/LC-MS  #,10/18/22 0:00,73,serum,severe atopic dermatitis,,Uploaded data (2.5G)  *  (Data format:mzXML),https://www.metabolomicsworkbench.org/data/DRCCMetadata.php?Mode=Study&StudyID=ST002302,We recruited 33 patients diagnosed with moderate to severe atopic dermatitis at the dermatology outpatient clinic of the Peking Union Medical College Hospital from March 2021 to February 2022. Serum samples from each participant were obtained after overnight fasting at the outpatient clinic of the Peking Union Medical College Hospital and were collected before and after 16 weeks of dupilumab treatment. The serum samples were immediately frozen at -80¬∞C until analysis.,Blood (serum),,AN003762,NEGATIVE,Orbitrap,Thermo Q Exactive HF-X Orbitrap,,HILIC,Thermo Vanquish,,,,
